,county_name,state,fips,attained_bachelors,attained_doctorate,attained_masters,attained_professional,black,black_homeowners,eight_rooms,electricity_cost,five_rooms,four_rooms,kitchen_complete,lower_quartile_home_value,mean_household_size_owner,mean_household_size_renter,median_age,median_gross_rent,median_gross_rent_frac_income,median_home_value,median_number_rooms,median_year_built,mhhi,mhhi_family,mhhi_nonfamily,more_than_200k,one_person_household,one_room,owners_25_34,plumbing_complete,renter_occupied,seven_rooms,six_rooms,three_rooms,total_pop,transportation_drive_alone,transportation_public,two_rooms,upper_quartile_home_value,vacant_units,white,unemployed_rate_q1_22,unemployed_rate_q2_22,unemployed_rate_q3_22,unemployed_rate_q4_22,unemployed_rate_year_22,emp_location_quotient_natural_resources_and_mining,emp_location_quotient_construction,emp_location_quotient_manufacturing,emp_location_quotient_trade_transportation_and_utilities,emp_location_quotient_information,emp_location_quotient_financial_activities,emp_location_quotient_professional_and_business_services,emp_location_quotient_education_and_health_services,emp_location_quotient_leisure_and_hospitality,emp_location_quotient_other_services,emp_location_quotient_unclassified,wage_location_quotient_natural_resources_and_mining,wage_location_quotient_construction,wage_location_quotient_manufacturing,wage_location_quotient_trade_transportation_and_utilities,wage_location_quotient_information,wage_location_quotient_financial_activities,wage_location_quotient_professional_and_business_services,wage_location_quotient_education_and_health_services,wage_location_quotient_leisure_and_hospitality,wage_location_quotient_other_services,wage_location_quotient_unclassified,house_price_jan_2022,house_price_feb_2022,house_price_mar_2022,house_price_apr_2022,house_price_may_2022,house_price_jun_2022,house_price_july_2022,house_price_aug_2022,house_price_sep_2022,house_price_oct_2022,house_price_nov_2022,house_price_dec_2022,house_price_jan_2023,house_price_feb_2023,house_price_mar_2023,house_price_avg_q1_2022,house_price_avg_q2_2022,house_price_avg_q3_2022,house_price_avg_q4_2022,house_price_avg_q1_2023,house_price_avg_2022
188,3.466,1.386,8.7,-1.578,-3.163,-2.445,-2.851,-5.124,,-2.632,-1.914,-1.58,-1.47,0.0,12.637,1.047,1.316,3.875,,2.76,12.843,1.459,7.591,11.472,11.582,10.911,-2.409,-1.213,-2.417,-2.982,0.0,-1.704,-3.063,-2.212,-1.788,7.203,-0.548,-4.633,-2.83,13.263,-0.31,-0.61,1.83,1.68,1.629,1.616,1.693,,-inf,-inf,-1.772,-inf,-0.371,-0.713,-1.514,1.479,-inf,,,-inf,-inf,-1.966,-inf,-0.994,-0.693,-2.408,2.218,-inf,,13.071,13.079,13.088,13.098,13.111,13.122,13.125,13.119,13.109,13.102,13.098,13.092,13.085,13.078,13.074,13.079,13.11,13.118,13.097,13.079,13.101
189,3.497,1.386,8.7,-1.995,-5.212,-3.345,-3.997,-3.764,-0.208,-2.603,-2.235,-1.401,-1.61,-0.01,12.459,0.871,0.837,3.906,7.026,3.381,12.764,1.668,7.592,11.156,11.41,10.406,-2.648,-1.196,-3.63,-3.135,-0.002,-1.534,-2.138,-1.589,-2.795,10.599,-0.261,-6.272,-4.386,13.069,-1.731,-0.287,1.674,1.369,1.403,1.474,1.487,1.332,-0.211,-0.462,-0.223,-inf,-inf,-1.347,-0.151,0.049,-0.342,,1.406,-0.151,-0.755,-0.315,-inf,-inf,-1.561,0.086,0.095,-0.198,,12.943,12.956,12.972,12.986,12.996,13.001,13.001,12.995,12.984,12.971,12.96,12.949,12.941,12.938,12.939,12.957,12.995,12.993,12.96,12.939,12.976
190,5.464,1.386,8.701,-1.631,-4.362,-2.741,-3.702,-4.024,-1.566,-2.688,-2.311,-1.462,-1.614,-0.007,12.212,0.92,0.896,3.6,7.066,3.526,12.693,1.629,7.59,11.0,11.247,10.471,-2.596,-1.298,-4.144,-2.649,-0.005,-0.87,-2.215,-1.698,-2.32,12.292,-0.304,-4.937,-3.156,13.042,-2.277,-0.353,1.661,1.403,1.435,1.451,1.493,1.185,0.0,-0.462,-0.03,-0.892,-0.462,-0.755,0.358,0.058,0.27,-inf,1.267,0.174,-0.528,0.166,-1.427,-0.734,-0.994,0.525,0.14,0.336,-inf,12.892,12.905,12.92,12.933,12.943,12.949,12.949,12.942,12.933,12.925,12.917,12.909,12.9,12.893,12.889,12.906,12.942,12.941,12.917,12.894,12.927
191,5.493,1.386,8.701,-1.97,-5.015,-3.19,-4.441,-4.638,0.0,-2.719,-2.337,-1.429,-1.871,-0.001,12.478,0.952,1.095,3.957,7.265,3.52,12.779,1.723,7.595,11.158,11.36,10.589,-2.507,-1.507,-4.524,-2.987,-0.005,-1.687,-2.011,-1.331,-2.803,10.722,-0.3,-5.5,-4.002,13.081,-0.946,-0.233,1.474,1.214,1.214,1.253,1.295,0.815,0.615,-0.994,-0.041,-0.968,-0.994,-1.079,-0.186,0.372,0.086,,0.626,0.833,-1.386,0.077,-1.386,-1.204,-1.309,-0.174,0.536,0.039,,13.004,13.018,13.035,13.052,13.067,13.078,13.079,13.072,13.058,13.045,13.032,13.02,13.01,13.004,13.002,13.019,13.066,13.07,13.032,13.005,13.047
192,5.961,1.386,8.701,-2.192,-5.651,-3.654,-5.225,-4.309,-0.539,-2.867,-2.547,-1.446,-1.626,-0.006,12.24,1.061,1.118,3.572,6.881,3.288,12.613,1.649,7.589,11.033,11.221,10.304,-2.694,-1.259,-3.994,-2.458,-0.007,-0.957,-2.28,-1.609,-2.645,9.989,-0.216,-5.706,-3.22,13.003,-2.336,-1.08,2.783,2.401,2.092,2.41,2.452,3.231,-1.47,0.464,-0.174,-inf,-1.427,-1.715,-0.968,-0.562,-inf,,3.224,-1.386,0.577,0.122,-inf,-1.661,-2.408,-1.109,-0.371,-inf,,12.76,12.773,12.787,12.799,12.807,12.811,12.812,12.808,12.802,12.796,12.789,12.784,12.778,12.776,12.776,12.774,12.806,12.808,12.79,12.777,12.794
193,5.979,1.386,8.702,-1.305,-3.81,-2.154,-3.468,-2.491,-0.756,-2.242,-2.24,-1.724,-1.904,-0.008,13.085,1.054,1.03,3.686,7.631,3.466,13.443,1.74,7.589,11.612,11.754,11.107,-1.464,-1.528,-3.677,-2.776,-0.004,-1.108,-1.965,-1.743,-2.519,13.965,-0.454,-2.425,-3.705,13.833,-3.262,-0.877,1.435,1.184,1.204,1.184,1.258,-1.661,0.351,-0.777,-0.083,-inf,0.199,0.086,0.255,0.01,0.113,-inf,-1.772,0.412,-0.562,-0.105,-inf,0.122,0.058,0.307,-0.151,0.049,-inf,13.623,13.64,13.66,13.677,13.687,13.689,13.683,13.671,13.656,13.643,13.633,13.623,13.612,13.603,13.599,13.641,13.685,13.67,13.633,13.605,13.657
194,6.161,1.386,8.702,-2.253,-4.947,-3.278,-4.481,-3.544,-0.36,-2.411,-2.944,-1.511,-1.605,-0.008,11.918,0.967,0.948,3.691,6.907,3.552,12.379,1.649,7.592,10.883,11.069,10.402,-3.333,-1.283,-3.797,-2.481,-0.004,-1.147,-2.375,-1.766,-2.483,10.228,-0.281,-5.227,-3.008,12.859,-1.96,-0.509,1.752,1.589,1.569,1.603,1.631,1.125,-0.734,-1.427,-0.342,-1.05,-1.171,-1.966,0.166,0.02,-0.994,,1.314,-0.673,-1.661,-0.416,-1.833,-1.897,-2.303,0.344,0.207,-0.821,,12.736,12.747,12.76,12.77,12.774,12.776,12.774,12.767,12.754,12.74,12.727,12.717,12.716,12.725,12.743,12.748,12.773,12.765,12.728,12.728,12.754
195,6.295,1.386,8.702,-1.397,-4.384,-2.518,-3.579,-4.85,-0.446,-2.469,-2.08,-1.546,-1.902,-0.004,12.796,0.948,0.871,3.833,7.251,3.453,13.143,1.723,7.593,11.394,11.632,10.719,-1.817,-1.426,-3.941,-2.907,-0.002,-1.435,-2.037,-1.653,-2.524,12.158,-0.319,-4.668,-3.695,13.469,-1.617,-0.271,1.427,1.121,1.131,1.153,1.216,-0.288,0.756,-0.616,-0.248,-0.673,0.086,-0.248,-0.117,0.432,-0.03,,-0.211,0.936,-0.693,-0.315,-1.171,0.077,-0.416,0.077,0.554,-0.051,,13.4,13.415,13.434,13.449,13.46,13.462,13.456,13.442,13.425,13.411,13.4,13.39,13.379,13.371,13.367,13.416,13.457,13.441,13.401,13.372,13.429
196,6.413,1.386,8.703,-1.894,-4.822,-3.029,-3.94,-3.161,-1.103,-2.725,-2.406,-1.46,-1.704,-0.009,12.227,1.151,1.135,3.484,7.001,3.481,12.571,1.649,7.591,11.023,11.137,10.503,-2.706,-1.495,-2.91,-2.315,-0.003,-0.778,-2.236,-1.62,-2.529,13.819,-0.255,-4.664,-3.856,12.888,-2.724,-1.276,2.037,1.797,1.735,1.814,1.852,2.139,-0.02,-0.248,-0.03,-0.968,-0.562,-0.598,0.148,-0.174,-0.01,-inf,1.947,0.166,-0.329,0.113,-1.079,-0.799,-0.844,0.315,-0.073,0.122,-inf,12.779,12.796,12.815,12.834,12.849,12.86,12.864,12.863,12.858,12.853,12.848,12.843,12.836,12.832,12.831,12.797,12.848,12.862,12.848,12.833,12.839
197,6.482,1.386,8.703,-2.106,-5.538,-3.948,-5.51,-5.502,-1.658,-2.803,-2.32,-1.358,-1.708,-0.005,12.062,1.089,1.037,3.57,6.861,3.456,12.478,1.649,7.589,10.939,11.146,10.206,-3.42,-1.485,-3.592,-2.345,-0.014,-0.938,-2.433,-1.613,-2.384,10.264,-0.267,-7.078,-3.682,12.874,-2.259,-0.691,1.808,1.609,1.623,1.649,1.676,2.992,-0.4,-0.01,-0.01,-3.219,-1.238,-1.772,-0.528,-0.198,-0.734,,3.075,-0.261,0.122,0.157,-3.912,-1.514,-2.12,-0.654,-0.105,-0.545,,12.73,12.747,12.767,12.782,12.792,12.797,12.797,12.792,12.785,12.778,12.771,12.764,12.756,12.752,12.753,12.748,12.79,12.791,12.771,12.753,12.775
198,6.685,1.386,8.703,-1.577,-4.273,-2.678,-3.782,-4.523,-1.482,-2.943,-1.924,-1.594,-1.555,-0.009,12.461,0.94,0.863,3.666,6.984,3.622,12.751,1.589,7.587,10.885,11.206,10.354,-2.887,-1.132,-3.363,-2.627,-0.004,-0.857,-2.336,-1.764,-2.171,11.828,-0.375,-4.313,-2.814,13.043,-2.0,-0.327,1.533,1.299,1.352,1.326,1.382,1.082,-0.062,-0.511,-0.062,-inf,-inf,-0.799,0.131,0.03,0.307,-inf,1.209,0.14,-0.511,0.058,-inf,-inf,-1.079,0.27,0.14,0.451,-inf,12.9,12.91,12.922,12.932,12.942,12.95,12.952,12.947,12.936,12.928,12.919,12.91,12.907,12.908,12.912,12.911,12.941,12.945,12.919,12.909,12.929
199,6.701,1.386,8.704,-2.198,-5.972,-3.51,-4.764,-3.701,-0.951,-2.857,-2.474,-1.396,-1.62,-0.007,11.939,1.322,1.308,3.481,6.793,3.466,12.3,1.609,7.594,10.801,10.938,10.093,-3.319,-1.489,-3.531,-2.411,-0.005,-0.866,-2.249,-1.751,-2.209,12.101,-0.229,-4.818,-3.16,12.601,-1.63,-2.33,2.605,2.536,2.783,2.783,2.683,2.653,-0.734,-0.916,-0.02,-inf,-1.171,-1.171,-0.062,-0.446,-inf,,2.531,-0.545,-0.942,0.077,-inf,-1.661,-1.514,-0.386,-0.315,-inf,,12.578,12.585,12.591,12.597,12.605,12.614,12.62,12.62,12.615,12.609,12.603,12.597,12.599,12.604,12.612,12.585,12.605,12.618,12.603,12.605,12.603
200,6.707,1.386,8.704,-1.825,-4.163,-2.47,-4.485,-5.565,-0.272,-3.121,-2.118,-1.384,-1.628,-0.021,11.468,0.94,0.621,3.795,6.896,3.14,12.582,1.589,7.587,11.017,11.24,10.6,-3.114,-0.972,-3.072,-3.02,-0.015,-1.033,-2.507,-1.677,-2.102,9.842,-0.366,-5.788,-3.725,12.993,-1.761,-0.513,1.54,1.234,1.204,1.214,1.308,-0.892,-0.58,-0.673,-0.198,-1.514,-1.109,-1.309,-0.868,0.652,-0.301,,-0.942,-0.342,-0.713,-0.02,-2.659,-1.715,-1.386,-0.777,0.884,-0.174,,12.99,13.004,13.02,13.037,13.055,13.069,13.076,13.077,13.075,13.074,13.072,13.068,13.062,13.06,13.066,13.005,13.054,13.076,13.071,13.063,13.052
201,6.79,1.386,8.704,-2.158,-5.199,-3.129,-4.492,-2.982,-1.056,-2.817,-2.205,-1.374,-1.569,-0.01,12.018,1.16,1.16,3.469,6.969,3.475,12.394,1.629,7.593,10.982,11.079,10.418,-2.851,-1.583,-3.815,-2.085,-0.004,-0.898,-2.25,-1.671,-2.445,13.716,-0.227,-5.175,-3.664,12.737,-2.48,-1.134,2.096,1.922,1.851,1.861,1.938,2.824,-0.083,-0.844,-0.051,-1.47,-0.916,-0.616,-0.248,-0.198,-0.301,-4.605,2.669,0.086,-0.713,0.077,-2.12,-1.171,-0.693,-0.139,-0.117,-0.163,-4.605,12.642,12.658,12.676,12.695,12.711,12.725,12.732,12.733,12.73,12.725,12.72,12.714,12.708,12.704,12.705,12.659,12.71,12.732,12.719,12.706,12.705
202,6.808,1.386,8.705,-2.331,-5.217,-3.466,-4.67,-2.805,-1.221,-2.836,-2.007,-1.243,-1.632,-0.004,12.101,1.147,1.163,3.469,7.001,3.346,12.402,1.649,7.594,11.055,11.087,10.664,-3.168,-1.772,-4.187,-1.97,-0.0,-0.788,-2.35,-1.492,-2.821,11.931,-0.249,-5.558,-4.266,12.711,-2.781,-1.176,2.167,1.892,1.792,1.887,1.945,2.542,-0.844,0.122,-0.329,-2.12,-1.171,-1.715,-0.128,-0.174,-0.777,,2.505,-0.734,0.166,-0.248,-2.526,-1.514,-1.833,-0.128,-0.139,-0.673,,12.637,12.651,12.667,12.682,12.696,12.707,12.713,12.713,12.709,12.703,12.698,12.693,12.688,12.687,12.691,12.651,12.695,12.712,12.698,12.689,12.689
203,6.846,1.386,8.705,-2.14,-5.083,-3.239,-4.413,-3.791,-0.725,-3.248,-2.434,-1.261,-1.713,-0.011,11.995,0.928,0.94,3.798,7.018,3.453,12.471,1.649,7.591,10.886,11.188,10.385,-2.817,-1.224,-3.63,-2.705,-0.006,-1.174,-2.33,-1.521,-2.454,11.124,-0.367,-4.653,-3.906,12.896,-1.456,-0.388,1.764,1.482,1.489,1.636,1.599,1.609,-0.03,-1.386,0.039,-1.309,-0.994,-1.238,0.536,-0.315,-0.446,,1.581,0.077,-1.427,0.344,-1.715,-1.514,-1.427,0.577,-0.174,-0.4,,12.693,12.706,12.722,12.735,12.746,12.752,12.753,12.747,12.736,12.724,12.713,12.702,12.695,12.691,12.69,12.707,12.744,12.745,12.713,12.692,12.728
204,6.864,1.386,8.705,-2.45,-5.354,-4.13,-4.542,-2.484,-0.616,-2.836,-2.892,-1.299,-1.517,-0.008,11.835,0.936,0.978,3.619,6.876,3.367,12.261,1.629,7.59,10.99,11.13,10.527,-3.464,-1.382,-3.839,-2.494,-0.006,-1.204,-2.369,-1.668,-2.628,10.403,-0.234,-5.83,-3.524,12.669,-1.295,-0.444,1.769,1.361,1.395,1.403,1.497,1.022,-inf,-inf,-0.511,-1.204,-1.514,-1.772,-0.562,-0.654,-0.635,,1.092,-inf,-inf,-0.713,-2.303,-1.833,-2.207,-0.416,-0.673,-0.713,,12.344,12.355,12.368,12.377,12.384,12.389,12.389,12.384,12.373,12.364,12.36,12.355,12.349,12.346,12.346,12.356,12.383,12.382,12.36,12.347,12.37
205,6.912,1.386,8.706,-1.509,-4.262,-2.526,-3.677,-2.571,-1.107,-2.899,-1.665,-1.741,-1.554,-0.016,13.045,1.147,1.015,3.611,7.41,3.52,13.38,1.526,7.583,11.243,11.36,10.866,-2.077,-1.358,-2.753,-2.742,-0.005,-0.621,-2.518,-1.919,-1.851,16.12,-0.356,-3.011,-2.843,13.734,-2.719,-1.368,1.764,1.555,1.533,1.497,1.593,-2.12,-0.386,-0.151,-0.01,0.892,-0.163,-0.02,0.215,0.039,0.068,-4.605,-2.207,-0.446,-0.198,-0.051,0.829,-0.186,-0.062,0.01,0.47,0.0,-4.605,13.604,13.617,13.631,13.644,13.654,13.661,13.664,13.662,13.658,13.653,13.65,13.646,13.637,13.625,13.615,13.617,13.653,13.661,13.65,13.626,13.645
206,6.935,1.386,8.706,-2.16,-5.304,-3.402,-4.586,-3.571,-0.77,-2.551,-2.479,-1.345,-1.94,-0.005,12.266,1.157,1.34,3.535,7.021,3.424,12.56,1.705,7.594,11.108,11.164,10.473,-2.846,-1.846,-3.799,-2.4,-0.003,-1.084,-1.999,-1.458,-2.929,11.96,-0.315,-5.129,-4.107,12.845,-2.122,-1.127,1.988,1.764,1.693,1.781,1.812,2.95,-0.261,-0.301,-0.478,-1.347,-1.427,-0.994,0.077,-0.301,-0.528,,2.724,-0.139,-0.186,-0.357,-1.772,-1.897,-1.139,0.405,-0.163,-0.511,,12.82,12.834,12.85,12.866,12.88,12.89,12.895,12.895,12.89,12.884,12.879,12.874,12.867,12.864,12.864,12.835,12.879,12.893,12.879,12.865,12.872
207,6.953,1.386,8.706,-1.083,-3.418,-1.833,-2.658,-3.864,-1.384,-2.427,-1.992,-1.772,-1.852,-0.009,13.607,0.928,0.854,3.852,7.744,3.431,13.927,1.686,7.584,11.783,12.045,11.185,-1.135,-1.247,-3.372,-3.517,-0.003,-1.015,-2.161,-1.814,-2.272,12.478,-0.531,-2.72,-2.911,14.343,-2.658,-0.361,1.131,0.889,0.943,0.916,0.975,-1.238,0.329,-0.713,-0.151,-inf,-0.211,0.104,0.166,0.148,-inf,-inf,-1.772,0.247,-0.301,-0.301,-inf,-0.073,0.148,0.095,0.104,-inf,-inf,14.147,14.173,14.206,14.232,14.251,14.26,14.26,14.249,14.234,14.221,14.211,14.198,14.181,14.168,14.164,14.176,14.248,14.248,14.21,14.171,14.221
208,6.956,1.386,8.707,-1.639,-4.659,-2.648,-4.254,-4.798,-2.358,-2.638,-2.161,-1.447,-1.712,-0.029,12.271,0.737,0.779,3.944,6.964,3.497,12.62,1.629,7.593,10.884,11.058,10.328,-3.34,-1.073,-3.486,-3.316,-0.016,-1.257,-2.164,-1.684,-2.371,9.754,-0.524,-4.485,-2.951,12.937,-1.477,-0.25,1.861,1.361,1.29,1.427,1.511,-0.386,-0.211,-1.609,-0.942,-inf,-inf,-1.347,-0.562,1.044,-0.139,-1.966,-0.777,0.02,-1.514,-0.968,-inf,-inf,-1.47,-0.844,1.488,0.14,-2.996,12.806,12.814,12.826,12.838,12.85,12.858,12.859,12.853,12.84,12.828,12.815,12.801,12.795,12.797,12.804,12.815,12.849,12.85,12.815,12.799,12.832
209,7.0,1.386,8.707,-1.914,-4.576,-2.715,-3.864,-5.107,-3.271,-3.242,-2.082,-1.378,-1.44,-0.011,12.587,0.975,0.94,3.775,7.07,3.49,12.941,1.569,7.589,10.94,11.179,10.436,-2.923,-1.152,-3.281,-2.854,-0.009,-0.923,-2.519,-1.828,-2.273,11.424,-0.314,-6.105,-2.99,13.344,-1.761,-0.455,1.603,1.326,1.308,1.403,1.417,1.625,-0.163,-0.105,0.068,-1.273,-0.598,-0.916,0.122,0.191,-0.288,-inf,1.631,0.01,0.01,0.215,-1.966,-1.079,-0.968,0.231,0.464,-0.174,-4.605,13.135,13.134,13.132,13.129,13.127,13.126,13.123,13.116,13.103,13.088,13.071,13.053,13.045,13.043,13.044,13.134,13.128,13.114,13.071,13.044,13.112
210,7.003,1.386,8.707,-2.337,-5.299,-3.486,-4.781,-3.63,-0.896,-2.526,-2.5,-1.36,-1.861,-0.004,12.273,1.194,1.224,3.444,7.026,3.378,12.572,1.705,7.592,10.983,11.069,10.493,-2.976,-1.633,-3.779,-2.359,-0.004,-0.726,-2.103,-1.457,-2.854,12.54,-0.237,-5.132,-4.381,12.857,-2.824,-1.349,2.262,2.01,1.882,1.955,2.038,2.697,-0.248,0.315,-0.139,-1.966,-0.916,-1.139,-0.236,-0.261,-0.562,-4.605,2.595,-0.223,0.358,-0.062,-2.526,-0.968,-1.47,-0.117,-0.236,-0.416,-3.912,12.851,12.867,12.887,12.905,12.919,12.927,12.93,12.926,12.917,12.907,12.897,12.887,12.878,12.872,12.871,12.868,12.917,12.924,12.897,12.874,12.902
211,7.028,1.386,8.708,-2.028,-5.422,-3.021,-4.407,-3.926,-1.587,-2.815,-2.724,-1.288,-1.566,-0.002,11.563,0.867,0.936,3.867,6.617,3.456,11.934,1.609,7.588,10.841,10.937,10.266,-3.705,-1.185,-3.733,-2.899,0.0,-1.367,-2.504,-1.87,-2.323,9.074,-0.29,-inf,-3.2,12.534,-1.237,-0.266,2.063,1.548,1.451,1.636,1.703,2.392,-0.431,-2.659,-0.4,-1.561,-1.386,-1.204,-0.431,-0.211,0.255,,2.466,-0.163,-2.996,-0.236,-2.207,-1.609,-1.772,-0.462,-0.117,0.322,,12.078,12.093,12.108,12.119,12.128,12.135,12.14,12.14,12.133,12.128,12.124,12.121,12.115,12.111,12.108,12.093,12.128,12.138,12.124,12.111,12.121
212,7.033,1.386,8.708,-1.645,-4.868,-3.045,-3.058,-8.396,,-2.704,-2.413,-1.436,-1.292,-0.038,12.34,0.924,0.802,3.696,7.113,3.203,12.874,1.548,7.592,11.172,11.355,10.878,-2.729,-1.196,-3.717,-3.177,-0.038,-1.072,-2.554,-2.05,-2.107,9.495,-0.556,-2.202,-3.327,13.404,-0.5,-0.445,1.511,1.142,1.234,1.361,1.322,-0.315,0.086,-1.715,-0.799,-1.897,-0.174,-1.139,-2.526,1.554,0.095,,-0.446,0.247,-1.772,-0.755,-2.813,-0.616,-1.347,-2.04,2.14,0.307,,13.415,13.437,13.462,13.487,13.509,13.529,13.537,13.532,13.518,13.505,13.496,13.487,13.475,13.465,13.46,13.438,13.508,13.529,13.496,13.467,13.493
213,7.038,1.386,8.708,-1.841,-4.292,-2.642,-3.848,-3.769,-1.028,-2.878,-2.101,-1.454,-1.604,-0.005,12.945,1.131,1.224,3.552,7.449,3.487,13.299,1.609,7.588,11.315,11.377,10.927,-2.116,-1.573,-3.177,-2.793,-0.003,-0.727,-2.414,-1.708,-2.288,12.992,-0.345,-4.582,-3.529,13.657,-2.39,-1.245,2.23,1.642,1.403,1.699,1.792,3.17,-0.4,-1.204,-0.371,-1.514,-0.994,-0.616,-0.431,0.095,-0.151,-3.912,3.031,-0.274,-1.238,-0.211,-1.966,-1.109,-0.892,-0.174,0.525,0.0,-4.605,13.531,13.549,13.573,13.593,13.608,13.615,13.614,13.607,13.596,13.588,13.581,13.574,13.566,13.561,13.561,13.551,13.605,13.606,13.581,13.563,13.586
214,7.066,1.386,8.709,-1.407,-4.327,-2.53,-3.436,-3.921,-0.427,-2.465,-2.249,-1.649,-1.732,-0.012,13.129,1.004,1.044,3.74,7.539,3.469,13.438,1.686,7.588,11.488,11.635,10.989,-1.718,-1.391,-3.879,-3.081,-0.004,-1.065,-2.109,-1.652,-2.303,11.841,-0.298,-4.338,-3.701,13.765,-2.113,-0.674,1.411,1.053,1.053,1.121,1.171,1.785,0.166,0.756,-0.371,-1.609,-0.693,-0.511,-0.211,0.365,-0.151,,1.643,0.315,0.811,-0.371,-2.207,-0.734,-0.693,-0.083,0.765,0.0,,13.674,13.689,13.711,13.729,13.742,13.746,13.742,13.731,13.718,13.71,13.705,13.7,13.69,13.684,13.684,13.691,13.739,13.731,13.705,13.686,13.717
215,7.076,1.386,8.709,-1.4,-4.158,-2.337,-3.584,-5.591,-0.722,-2.652,-2.418,-1.473,-1.914,-0.006,12.761,0.92,0.854,3.914,7.23,3.622,13.069,1.723,7.592,11.22,11.464,10.617,-2.091,-1.243,-3.943,-3.004,-0.003,-1.401,-1.947,-1.461,-2.681,11.534,-0.353,-7.516,-4.003,13.427,-1.448,-0.177,1.443,1.153,1.153,1.163,1.236,-0.274,0.658,-0.713,-0.151,-1.079,-0.301,-0.562,0.02,0.399,0.693,-inf,-0.211,0.732,-0.654,-0.174,-1.772,-0.371,-0.654,0.131,0.647,0.713,-4.605,13.334,13.349,13.369,13.385,13.397,13.4,13.395,13.383,13.369,13.356,13.344,13.331,13.319,13.311,13.307,13.351,13.394,13.382,13.344,13.312,13.368
216,7.13,1.386,8.709,-1.323,-4.02,-2.243,-3.478,-4.15,-1.11,-2.511,-1.603,-1.752,-1.589,-0.013,13.209,1.089,1.085,3.651,7.629,3.493,13.512,1.629,7.589,11.518,11.637,11.076,-1.666,-1.544,-3.493,-2.82,-0.002,-0.843,-2.224,-1.803,-2.117,14.973,-0.309,-4.211,-3.314,13.792,-2.861,-0.94,1.317,1.076,1.121,1.065,1.15,-2.12,0.231,0.095,-0.186,-0.274,0.247,0.315,-0.062,0.166,-0.02,-4.605,-2.408,0.315,0.199,-0.128,-0.462,0.247,0.174,-0.174,0.199,-0.163,-4.605,13.771,13.794,13.821,13.844,13.861,13.871,13.871,13.866,13.858,13.854,13.85,13.846,13.836,13.826,13.821,13.795,13.859,13.865,13.85,13.828,13.843
217,7.197,1.386,8.71,-1.305,-4.461,-2.296,-3.419,-4.168,-0.463,-2.199,-2.446,-1.707,-2.02,-0.007,12.933,0.997,0.904,3.74,7.458,3.44,13.198,1.775,7.598,11.51,11.691,10.875,-1.721,-1.465,-4.164,-2.724,-0.001,-1.323,-1.919,-1.613,-2.75,12.9,-0.294,-4.738,-3.996,13.469,-2.112,-0.353,1.281,1.03,1.087,1.065,1.121,-1.47,0.742,-0.916,-0.041,-0.598,0.255,-0.062,0.068,0.27,0.262,-3.912,-1.514,0.806,-0.916,-0.073,-1.238,0.207,-0.198,0.392,0.27,0.262,-4.605,13.416,13.433,13.453,13.47,13.482,13.487,13.484,13.473,13.459,13.446,13.435,13.425,13.415,13.408,13.406,13.434,13.479,13.472,13.435,13.41,13.455
218,7.2,1.386,8.71,-1.908,-4.9,-2.754,-4.538,-4.184,-inf,-2.838,-2.213,-1.315,-1.921,-0.004,12.017,0.833,0.892,3.947,6.938,3.357,12.502,1.668,7.59,10.966,11.221,10.491,-2.7,-1.184,-3.401,-3.786,-0.002,-1.284,-2.199,-1.406,-2.712,9.885,-0.233,-5.877,-3.457,12.896,-0.763,-0.191,2.313,1.705,1.533,1.814,1.886,0.457,0.086,-0.073,-0.274,-1.238,-0.821,-1.05,-0.528,0.231,0.3,,0.615,0.113,0.068,-0.02,-2.04,-1.238,-1.386,-0.942,0.438,0.405,,12.809,12.822,12.835,12.847,12.858,12.868,12.873,12.87,12.862,12.856,12.85,12.841,12.831,12.825,12.826,12.822,12.858,12.868,12.849,12.827,12.849
219,7.265,1.386,8.71,-1.888,-4.696,-2.803,-4.252,-2.803,-0.623,-2.385,-2.146,-1.614,-1.768,-0.007,12.544,1.172,1.144,3.584,7.347,3.538,12.875,1.705,7.595,11.239,11.369,10.592,-2.307,-1.577,-3.906,-2.461,-0.003,-1.143,-2.129,-1.701,-2.456,14.695,-0.263,-4.622,-3.532,13.179,-2.095,-1.101,1.562,1.317,1.427,1.386,1.427,0.239,0.593,-0.4,0.247,-1.05,-0.734,-0.386,-0.051,0.166,-0.105,-4.605,0.02,0.732,-0.386,0.372,-1.514,-0.968,-0.693,0.02,0.385,0.02,-4.605,13.203,13.221,13.243,13.265,13.284,13.297,13.303,13.301,13.293,13.286,13.278,13.271,13.261,13.254,13.251,13.223,13.282,13.299,13.278,13.255,13.271
220,7.289,1.386,8.711,-1.573,-4.419,-2.589,-3.674,-2.377,-1.056,-2.546,-2.162,-1.581,-1.738,-0.008,12.624,1.04,0.986,3.6,7.268,3.475,12.895,1.686,7.591,11.244,11.395,10.858,-2.32,-1.362,-3.861,-2.315,-0.003,-0.862,-2.076,-1.641,-2.334,14.268,-0.325,-3.904,-3.581,13.208,-3.158,-0.846,1.54,1.272,1.317,1.308,1.365,-0.942,0.255,-0.942,-0.248,-0.673,-0.186,-0.041,0.086,-0.163,0.058,-inf,-1.273,0.322,-0.994,-0.4,-1.171,-0.494,-0.186,0.113,-0.236,0.113,-inf,13.128,13.145,13.166,13.183,13.196,13.204,13.204,13.198,13.188,13.178,13.168,13.158,13.147,13.138,13.133,13.146,13.195,13.197,13.168,13.139,13.177
